row,col,fitted_celltype,Dataset,PCA1,PCA2,UMAP1,UMAP2,UMAP1_cluster,domain_cluster,Tumor_label
real_177,270.4063,40.24028,Invasive_Tumor,Xenium Reference,0.98200680571688,-2.8001061598504,9.60275815689536,-3.53519509879876,3,Domain 1,Tumor
real_178,268.583,40.30305,Invasive_Tumor,Xenium Reference,-1.56184301520298,-3.05962212930058,9.07840799057456,-0.401631997507105,3,Domain 1,Tumor
real_179,273.8346,40.49034,Stromal,Xenium Reference,5.76223487852031,-2.29879815882343,4.72524236404868,-17.800171361845,7,Domain 3,Tumor
real_180,270.4597,41.64897,Invasive_Tumor,Xenium Reference,4.02360031390825,-3.2249690445354,9.32039426529379,-4.99628590194512,3,Domain 1,Tumor
real_181,267.2091,40.6298,Invasive_Tumor,Xenium Reference,-3.23310012512396,-3.24758811331421,8.81383012497397,5.67663432510566,9,Domain 1,Tumor
real_182,264.0424,41.38496,Prolif_Invasive_Tumor,Xenium Reference,-5.21454905243537,-3.12045895077975,4.64270328247519,10.500383867342,4,Domain 1,Tumor
real_183,266.1397,41.28181,Prolif_Invasive_Tumor,Xenium Reference,-3.96488332058123,-2.96387740367677,7.43163846695395,7.46239711197089,9,Domain 1,Tumor
real_184,272.8702,41.8304,Endothelial,Xenium Reference,9.32441013980852,-2.0885988541567,6.50123380386801,-21.9787011012249,7,Domain 3,Tumor
real_185,268.3852,42.40018,Macrophages_1,Xenium Reference,1.75207638441521,-3.84533811798677,8.34279988968344,-2.65139387695123,3,Domain 1,Tumor
real_186,272.1158,42.4212,Endothelial,Xenium Reference,10.2730030644866,-1.92654685965493,6.28766654694052,-22.2997326716595,7,Domain 3,Tumor
real_187,265.527,42.84206,Invasive_Tumor,Xenium Reference,-3.58868505702886,-3.42986780353455,8.62584089004965,6.4155049458332,9,Domain 1,Tumor
real_188,266.887,43.57,Invasive_Tumor,Xenium Reference,-0.507997442926594,-4.24747570547495,5.64147399628134,-0.428627835195551,3,Domain 1,Tumor
real_189,268.9399,43.66179,T_Cell_&_Tumor_Hybrid,Xenium Reference,5.78473826074738,-3.75398547825745,6.03993772232504,-11.0795321330242,6,Domain 2,Stromal
real_190,273.2085,43.35152,Endothelial,Xenium Reference,11.3469328871104,-1.64064447929391,6.18434451782675,-21.9070381983929,7,Domain 3,Tumor
real_191,270.9225,43.46713,Endothelial,Xenium Reference,10.8975047595837,-2.54601484044274,4.91758416855307,-19.2668995722942,7,Domain 3,Tumor
real_192,264.6812,43.98878,Invasive_Tumor,Xenium Reference,-3.18745964820693,-3.63323661142362,7.92258905136557,4.53074551971625,3,Domain 1,Tumor
real_193,271.4334,44.73213,Endothelial,Xenium Reference,12.9036340362942,-2.25199449407036,6.6171882029769,-22.2127842768841,7,Domain 3,Tumor
real_194,266.8031,45.16708,Invasive_Tumor,Xenium Reference,3.17496995541379,-4.71479347403678,5.11075710022421,-2.18625460712243,3,Domain 1,Tumor
real_195,273.8099,44.5077,B_Cells,Xenium Reference,10.7544579526953,-2.0003116155169,4.57937072479697,-12.0220656260662,6,Domain 2,Stromal
real_196,264.064,45.40277,Invasive_Tumor,Xenium Reference,-0.591654575510191,-3.86041385094018,5.71308397018881,-0.332254634778986,3,Domain 1,Tumor
real_197,269.4025,45.35215,Stromal,Xenium Reference,10.9295635110834,-3.6236456914733,1.8972539778945,-16.1342978343182,6,Domain 2,Stromal
real_198,272.3698,45.76605,B_Cells,Xenium Reference,12.29162176327,-2.06924349425132,-5.11824060714273,-15.7982144221478,6,Domain 2,Stromal
real_199,269.837,46.96287,CD8+_T_Cells,Xenium Reference,12.7178632095426,-3.34566626590512,-1.75196362769632,-12.6661305293255,6,Domain 2,Stromal
real_200,271.0096,47.07748,Stromal,Xenium Reference,13.1523845346099,-2.98504041564732,1.50051044189902,-16.1816477641277,6,Domain 2,Stromal
real_201,266.5609,46.63349,Stromal,Xenium Reference,8.19562809122282,-4.13856585986163,1.13543676102133,-14.5893473490887,6,Domain 2,Stromal
real_202,263.9271,47.10888,Stromal,Xenium Reference,6.10165187842594,-3.59643524670817,3.91992496216269,-12.6416535243206,3,Domain 1,Tumor
real_203,267.8968,47.80947,Macrophages_1,Xenium Reference,12.1941711312983,-3.21051806322505,4.31500982010336,-14.9962925776653,6,Domain 2,Stromal
real_204,265.6847,48.47353,Stromal,Xenium Reference,12.4836967044504,-3.17293760702962,-0.820780043661875,-12.8156323298626,6,Domain 2,Stromal
real_205,263.6065,48.54933,Endothelial,Xenium Reference,11.1987268879776,-2.75912493241544,6.81598113739462,-21.6761917933636,7,Domain 3,Tumor
real_206,267.3864,49.63518,CD8+_T_Cells,Xenium Reference,13.0609339616196,-2.39103081058457,-1.12322599923639,-12.5643277033978,6,Domain 2,Stromal
real_207,264.8156,50.14426,Macrophages_1,Xenium Reference,14.4731440663889,-1.88498077592682,5.79402230942221,-15.2133917674236,6,Domain 2,Stromal
real_208,271.1486,13.60366,Stromal,Xenium Reference,-2.18119555522197,-2.93746552118134,2.77736996376486,-12.0192694529705,6,Domain 2,Stromal
real_209,267.6593,13.76553,Invasive_Tumor,Xenium Reference,-3.99563577198698,-3.60970597922649,8.98704885208579,7.98224212082099,2,Domain 1,Tumor
real_210,265.7449,14.18795,Invasive_Tumor,Xenium Reference,-4.53283742994273,-3.45052729565723,8.00757955276938,9.8253474369831,2,Domain 1,Tumor
real_211,269.2734,14.0115,Invasive_Tumor,Xenium Reference,-3.71081776776667,-3.6446058836273,9.29939817154379,8.67291690262031,2,Domain 1,Tumor
real_212,264.4752,14.53665,Invasive_Tumor,Xenium Reference,-3.94091584413795,-3.52032791435608,8.66012262070151,8.96373034866523,2,Domain 1,Tumor
real_213,262.9069,14.647,Invasive_Tumor,Xenium Reference,-3.08684634336186,-3.40208225253455,7.61087774002524,4.2179575100727,3,Domain 1,Tumor
real_214,260.1847,15.25428,Invasive_Tumor,Xenium Reference,-1.46269889291556,-2.65011725081696,6.216472375035,1.21300221832465,3,Domain 1,Tumor
real_215,269.9365,15.50586,Invasive_Tumor,Xenium Reference,-4.29917682761698,-3.86880694671861,7.06024335586997,11.3955235615559,2,Domain 1,Tumor
real_216,257.7683,15.32612,Macrophages_1,Xenium Reference,-1.18436150113496,-2.24677582715086,5.96656297409506,-12.853846059721,6,Domain 2,Stromal
real_217,272.8334,15.22322,Prolif_Invasive_Tumor,Xenium Reference,-4.39738958368811,-3.12386411017143,6.79335378372641,12.5708222523518,2,Domain 1,Tumor
real_218,262.9949,15.95016,Prolif_Invasive_Tumor,Xenium Reference,-4.43135952170288,-3.41933370315853,4.64029859268637,11.6512494221516,4,Domain 1,Tumor
real_219,261.6849,16.22504,Prolif_Invasive_Tumor,Xenium Reference,-3.63439704625999,-3.22224216933979,4.85003112518759,6.78395606430244,4,Domain 1,Tumor
real_220,258.0683,16.90174,Invasive_Tumor,Xenium Reference,-3.1509614325695,-2.29753965785474,6.6479990359542,4.21988965423774,3,Domain 1,Tumor
real_221,266.9096,16.19779,Invasive_Tumor,Xenium Reference,-5.23448405584527,-3.65008675525314,8.00035165512534,12.3752045765705,2,Domain 1,Tumor
real_222,268.1857,16.60051,Invasive_Tumor,Xenium Reference,-5.06784057946226,-3.81681937332519,7.58293603622885,11.4745450154133,2,Domain 1,Tumor
real_223,265.114,16.67301,Invasive_Tumor,Xenium Reference,-5.19168638783962,-3.58095780991343,6.09292863571616,12.500495447237,2,Domain 1,Tumor
real_224,272.7637,17.17271,Invasive_Tumor,Xenium Reference,-4.67218925306069,-2.93400543701844,4.51798127853842,10.6529088154621,4,Domain 1,Tumor
real_225,271.1897,17.18604,Prolif_Invasive_Tumor,Xenium Reference,-4.5217873343177,-3.16750792725787,4.35642026627036,10.833801759798,4,Domain 1,Tumor
real_226,269.2395,17.6455,Invasive_Tumor,Xenium Reference,-4.92929386014767,-3.96623672549335,6.85754560196372,12.1444049015827,2,Domain 1,Tumor
real_227,262.9992,17.68283,Invasive_Tumor,Xenium Reference,-5.10373959829041,-3.12617861523205,5.10767863953085,12.0353331700153,4,Domain 1,Tumor
real_228,260.6574,18.27698,Invasive_Tumor,Xenium Reference,-4.68595707485826,-2.6592691901243,3.57903026306601,10.377635492403,4,Domain 1,Tumor
real_229,271.7711,19.10256,Invasive_Tumor,Xenium Reference,-4.52829633417143,-2.82575779508875,5.14033912384482,11.041456712801,4,Domain 1,Tumor
real_230,259.0013,18.84679,Invasive_Tumor,Xenium Reference,-4.78322470362704,-2.27146095056783,6.65911267960043,9.44702960403632,4,Domain 1,Tumor
real_231,261.8145,19.76219,Invasive_Tumor,Xenium Reference,-4.57189561562619,-2.67752690598739,7.64028142654868,8.71016932876777,2,Domain 1,Tumor
real_232,263.4633,19.99369,Invasive_Tumor,Xenium Reference,-4.41529433491801,-2.96763814737112,7.66932271683188,8.40235282333564,2,Domain 1,Tumor
real_233,266.3343,19.16984,Prolif_Invasive_Tumor,Xenium Reference,-4.89077066126966,-3.63093157612736,4.09575437271567,10.346762193758,4,Domain 1,Tumor
real_234,269.6772,19.76212,Invasive_Tumor,Xenium Reference,-4.51433907723846,-3.49631956946194,7.33157609665366,11.6058879032917,2,Domain 1,Tumor
real_235,259.3887,20.72544,Invasive_Tumor,Xenium Reference,-4.68171402818668,-2.53788145344826,7.82631276810141,8.95605040939521,2,Domain 1,Tumor
real_236,272.1076,20.2586,Invasive_Tumor,Xenium Reference,-4.80311901405153,-2.7493455583218,6.33967088425131,11.4073472157307,2,Domain 1,Tumor
real_237,267.8215,19.87458,Invasive_Tumor,Xenium Reference,-4.44860405496079,-3.81404658600959,7.7815587397811,11.4804654255695,2,Domain 1,Tumor
real_238,268.358,21.46575,Invasive_Tumor,Xenium Reference,-3.30237858026505,-3.90140720662553,7.42702935898276,6.44511414917182,3,Domain 1,Tumor
real_239,264.835,21.02941,Invasive_Tumor,Xenium Reference,-3.65704667173038,-3.17194765404683,7.38987134659262,5.0681772366352,3,Domain 1,Tumor
real_240,270.4867,22.07184,Invasive_Tumor,Xenium Reference,-3.08067600635073,-3.03870327418745,5.49564574921103,6.94773532303046,4,Domain 1,Tumor
real_241,273.2077,21.40733,Invasive_Tumor,Xenium Reference,-4.61970586386,-2.85370697932844,4.89680026733847,9.8666482106037,4,Domain 1,Tumor
real_242,261.403,21.72204,Invasive_Tumor,Xenium Reference,-3.46019920571297,-2.49165971904343,6.71466325485678,4.33894874008369,3,Domain 1,Tumor
real_243,267.6818,23.14762,Stromal,Xenium Reference,-0.319099166720992,-3.16807132373122,3.99924491608115,-11.210834012907,6,Domain 2,Stromal
real_244,262.1716,23.21836,Macrophages_1,Xenium Reference,-1.11196197458002,-2.0333428408095,5.98345302307578,-13.6414103373699,6,Domain 2,Stromal
real_245,264.0664,23.30333,Invasive_Tumor,Xenium Reference,-1.86310692682863,-2.86523021842134,7.04059909546347,1.4473321572132,3,Domain 1,Tumor
real_246,259.831,23.07013,Invasive_Tumor,Xenium Reference,-3.86934990917851,-2.40282444068168,6.59119628632041,4.55997706802558,3,Domain 1,Tumor
real_247,263.933,5.289146,Invasive_Tumor,Xenium Reference,-2.13256096923222,-3.95177604493132,9.8355719920394,4.24617768676948,9,Domain 1,Tumor
real_248,266.827,6.00961,Invasive_Tumor,Xenium Reference,-2.46927086425399,-3.67073011881645,7.56489633285971,1.80538464935493,9,Domain 1,Tumor
real_249,261.3415,5.218166,Stromal,Xenium Reference,-1.08061067320854,-4.10644523799162,9.7436005946395,-0.323118673246393,3,Domain 1,Tumor
real_250,268.1725,6.369737,Invasive_Tumor,Xenium Reference,-2.10139325659699,-3.5966201581921,7.43844579422446,1.38907863052558,3,Domain 1,Tumor
real_251,269.7039,5.470855,Invasive_Tumor,Xenium Reference,-2.62254444859926,-3.29450097650207,7.67333768570395,1.70639110954474,9,Domain 1,Tumor
real_252,264.4871,6.995953,Invasive_Tumor,Xenium Reference,-1.83095998650275,-3.6305679358733,9.38751672470542,3.93728639038276,3,Domain 1,Tumor
real_253,260.1156,7.027531,Invasive_Tumor,Xenium Reference,2.24223358440581,-2.83528656623922,9.09355615341635,-3.58416126815606,3,Domain 1,Tumor
real_254,261.694,7.458431,Invasive_Tumor,Xenium Reference,0.531370928301556,-2.99989495132768,9.19241117203208,-2.82799135295678,3,Domain 1,Tumor
real_255,258.9342,7.342197,Endothelial,Xenium Reference,4.4952469344848,-2.18670550303712,7.30518602097006,-20.0192780360394,7,Domain 3,Tumor
real_256,257.6693,7.794529,Stromal,Xenium Reference,4.12881329506029,-2.44108136580511,6.73531888687583,-19.8392510279827,7,Domain 3,Tumor
real_257,270.5148,7.189365,T_Cell_&_Tumor_Hybrid,Xenium Reference,0.0351195435717076,-3.09854336887597,8.13543866836997,-11.2532582148724,6,Domain 2,Stromal
real_258,263.4758,8.606297,Invasive_Tumor,Xenium Reference,-0.452400715516268,-2.75526493218802,6.51704190933676,-0.655835138242731,3,Domain 1,Tumor
real_259,271.6287,8.2166,Invasive_Tumor,Xenium Reference,-0.842894628417428,-2.92143036155632,7.75143312180014,1.70774222763251,9,Domain 1,Tumor
real_260,273.6361,8.300599,Invasive_Tumor,Xenium Reference,-1.18602952442888,-2.9320558806464,11.6861874934432,4.29927541168403,9,Domain 1,Tumor
real_261,269.6329,8.342079,Macrophages_1,Xenium Reference,-0.315449752392679,-3.0159315900044,5.88937019073935,-12.9090285166912,6,Domain 2,Stromal
real_262,265.6898,8.984326,Macrophages_1,Xenium Reference,-0.167948734766947,-2.38553069997503,7.74417566025229,-10.828190313261,6,Domain 2,Stromal
real_263,267.8308,9.028818,Invasive_Tumor,Xenium Reference,-1.01460696338111,-2.9519266119889,7.54542039597006,1.50828482063483,3,Domain 1,Tumor
real_264,259.1033,9.723833,Endothelial,Xenium Reference,5.08662725511482,-1.38537573586236,7.42044137680502,-20.1480221614056,7,Domain 3,Tumor
real_265,271.9577,10.37442,Invasive_Tumor,Xenium Reference,-1.43109947462006,-3.28112115105694,7.55510495865317,1.50011087806891,3,Domain 1,Tumor
real_266,269.8833,10.37823,Prolif_Invasive_Tumor,Xenium Reference,-1.08487292472729,-3.12209501306068,7.21170114243002,1.2583205834217,3,Domain 1,Tumor
real_267,262.0586,9.829264,Stromal,Xenium Reference,2.81750935929996,-1.24840830423806,3.2845899935958,-12.6699890956097,6,Domain 2,Stromal
real_268,268.0543,11.27701,Invasive_Tumor,Xenium Reference,-1.72821518244286,-3.09685387760322,7.35503743851157,1.61367036255073,3,Domain 1,Tumor
real_269,261.9629,11.1506,Stromal,Xenium Reference,2.8543679755123,-1.1414063260385,3.08038734161826,-12.9303488597088,6,Domain 2,Stromal
real_270,260.1146,11.65487,Stromal,Xenium Reference,3.57235826037308,-1.46962914384303,3.3620612498519,-12.8501067027264,6,Domain 2,Stromal
real_271,265.4756,11.49144,Invasive_Tumor,Xenium Reference,-1.91948080931031,-3.00992409575837,8.70605634415122,4.81686927231025,3,Domain 1,Tumor
real_272,262.1813,12.62203,Invasive_Tumor,Xenium Reference,-0.268904438807882,-2.68118787394915,5.98547481262656,-0.968041108530054,3,Domain 1,Tumor
real_273,258.476,12.50493,Invasive_Tumor,Xenium Reference,0.933885820321348,-2.77957400559358,6.65788243973227,-1.81940065471459,3,Domain 1,Tumor
real_274,263.9118,12.39334,Invasive_Tumor,Xenium Reference,-1.60598539398115,-2.87093785579219,5.8137533541915,0.0222454205341247,3,Domain 1,Tumor
real_275,260.2698,13.27882,Macrophages_1,Xenium Reference,1.27839834051684,-2.41451633182965,5.62655662262412,-13.5073160990887,6,Domain 2,Stromal
real_276,273.1879,13.57053,Invasive_Tumor,Xenium Reference,-3.9091557441824,-3.05600477133457,9.95585130417319,8.21040202530097,9,Domain 1,Tumor
real_277,227.9397,96.26237,Invasive_Tumor,Xenium Reference,-5.91420818940798,-2.13769694053076,10.3566949244735,12.8360152378864,2,Domain 1,Tumor
real_278,227.4733,91.02073,Invasive_Tumor,Xenium Reference,-4.10043886522746,-1.91624766656304,10.7467524882552,5.51038648040961,9,Domain 1,Tumor
real_279,227.7757,92.60306,Prolif_Invasive_Tumor,Xenium Reference,-4.73345381639093,-1.91563485681002,4.61378358566733,8.6816878453083,4,Domain 1,Tumor
real_280,228.189,94.12629,Invasive_Tumor,Xenium Reference,-5.51958515917133,-2.34995376441985,9.01672242844077,13.1778159275837,2,Domain 1,Tumor
real_281,227.6605,88.67576,Invasive_Tumor,Xenium Reference,-0.670832690629139,-2.65674396791921,4.5435969706771,-2.71278916446496,9,Domain 1,Tumor
real_282,228.5788,98.5562,Prolif_Invasive_Tumor,Xenium Reference,-5.71666827284727,-2.20173975672078,6.50500844681235,10.5142827168293,4,Domain 1,Tumor
real_283,228.5805,85.12199,Invasive_Tumor,Xenium Reference,5.53560318422683,-3.6443314590706,6.26481889450522,-3.36077593414117,3,Domain 1,Tumor
real_284,229.5309,90.89175,Prolif_Invasive_Tumor,Xenium Reference,-0.315112502925612,-2.60294075567454,4.47827838623496,-2.19719879476357,9,Domain 1,Tumor
real_285,229.2729,89.29734,CD8+_T_Cells,Xenium Reference,2.89081677980409,-2.40314482748377,7.29890226089926,-11.1088776454144,6,Domain 2,Stromal
real_286,229.6214,86.35596,CD8+_T_Cells,Xenium Reference,7.41722899323442,-2.59180761872653,-1.34691481030015,-11.7483782633953,6,Domain 2,Stromal
real_287,230.4481,91.82557,Prolif_Invasive_Tumor,Xenium Reference,0.0756327530122142,-2.80701049961649,4.11624740326377,-0.771053330581674,3,Domain 1,Tumor
real_288,230.2567,98.89181,Invasive_Tumor,Xenium Reference,-4.79913112045905,-2.87910733204262,9.24217771255942,8.52912188919257,2,Domain 1,Tumor
real_289,230.9805,88.16013,Macrophages_1,Xenium Reference,7.71985727886838,-2.38187584611498,4.82585118973227,-14.3784031733685,6,Domain 2,Stromal
real_290,231.341,95.01911,Invasive_Tumor,Xenium Reference,-1.53245234749748,-3.22217414874669,4.57151530945273,0.323498858530035,3,Domain 1,Tumor
real_291,231.7559,92.3931,Prolif_Invasive_Tumor,Xenium Reference,2.49561085978133,-3.23500441602582,4.21284126007529,-0.846016423385629,3,Domain 1,Tumor
real_292,231.1805,98.07911,Invasive_Tumor,Xenium Reference,-3.54910674481607,-3.09475672752523,5.34208129608603,2.92123271377753,3,Domain 1,Tumor
real_293,232.4697,85.43617,CD4+_T_Cells,Xenium Reference,9.8585148434864,-2.19999855982247,-1.01112690305738,-12.8434920176678,6,Domain 2,Stromal
real_294,232.8989,96.48736,Invasive_Tumor,Xenium Reference,0.369314267697373,-3.4430667855698,3.81616042816611,0.088662995416632,3,Domain 1,Tumor
real_295,232.1735,99.19755,Invasive_Tumor,Xenium Reference,-2.29140196429395,-3.20365668387392,4.6427008982894,2.24187971504401,3,Domain 1,Tumor
real_296,233.9469,97.97247,Invasive_Tumor,Xenium Reference,0.166411044002238,-3.31900753430377,3.8410389300582,0.233336938936224,3,Domain 1,Tumor
real_297,235.1738,99.47122,Invasive_Tumor,Xenium Reference,-0.080888854831035,-3.44021664778589,3.92394040787192,0.29511095436286,3,Domain 1,Tumor
real_298,233.7064,90.13289,Stromal,Xenium Reference,6.14487841569247,-2.45100345171155,1.70147322380515,-14.1016774043255,6,Domain 2,Stromal
real_299,234.6642,92.17431,Stromal,Xenium Reference,5.7896755278707,-2.3697097973638,1.79600022995444,-13.1928744181805,6,Domain 2,Stromal
real_300,235.143,93.46902,Stromal,Xenium Reference,6.0929657770268,-1.99790076739182,1.5636517878768,-14.0367998942547,6,Domain 2,Stromal
real_301,235.118,95.45871,Stromal,Xenium Reference,6.16446923452703,-2.54497204425846,1.77241991722556,-13.2334627970867,6,Domain 2,Stromal
real_302,235.2956,89.01685,Invasive_Tumor,Xenium Reference,3.1383714898922,-3.65016533104696,4.87445567810507,-1.56743298618127,3,Domain 1,Tumor
real_303,235.773,86.62049,Macrophages_1,Xenium Reference,3.27256610463311,-3.08499772266138,5.03255532944174,-12.3225951060467,6,Domain 2,Stromal
real_304,236.5622,91.39464,Invasive_Tumor,Xenium Reference,1.86314668165883,-3.42278484677676,3.82738469803305,0.0766506329364685,3,Domain 1,Tumor
real_305,236.8933,88.07863,Invasive_Tumor,Xenium Reference,-0.335314968975682,-3.28407441256256,5.05551742279502,0.0328852072544006,3,Domain 1,Tumor
real_306,237.5761,89.20337,Invasive_Tumor,Xenium Reference,-1.92527780352003,-3.03412194868171,4.7998807307479,0.683896435815802,3,Domain 1,Tumor
real_307,236.9138,95.44506,Stromal,Xenium Reference,5.7733673943738,-2.85756011466061,1.87444113457175,-13.540089116972,6,Domain 2,Stromal
real_308,237.0656,98.35289,Stromal,Xenium Reference,3.57123778598987,-2.98256110867952,2.03580568993064,-13.1469521388226,6,Domain 2,Stromal
real_309,237.8988,96.83814,Stromal,Xenium Reference,2.97141873501713,-3.55308495070384,1.99634622299643,-13.0945916041546,6,Domain 2,Stromal
real_310,238.6713,91.51697,Invasive_Tumor,Xenium Reference,-2.80581392978294,-3.10559866972719,4.4787776347396,1.68918110283088,3,Domain 1,Tumor
