,UMAP1,UMAP2,Dataset,Cluster
51765,5.637165,5.1592784,Xenium,Macrophages_1
51766,16.00435,8.187937,Xenium,Invasive_Tumor
51767,12.6494875,9.710472,Xenium,Prolif_Invasive_Tumor
51768,12.599491,9.59792,Xenium,Invasive_Tumor
51769,13.145288,7.7421927,Xenium,Invasive_Tumor
51770,15.375818,10.010591,Xenium,Invasive_Tumor
51771,11.656889,9.709856,Xenium,Prolif_Invasive_Tumor
51772,11.776214,8.89053,Xenium,Invasive_Tumor
51773,12.329739,6.915045,Xenium,Invasive_Tumor
51774,13.434721,7.9647555,Xenium,Invasive_Tumor
51775,15.220268,8.732614,Xenium,Invasive_Tumor
51776,15.777341,7.2481127,Xenium,Invasive_Tumor
51777,8.4564495,4.6178207,Xenium,Stromal
51778,11.145547,7.0760107,Xenium,Macrophages_1
51779,14.522808,7.8083606,Xenium,Invasive_Tumor
51780,14.210426,9.893687,Xenium,Invasive_Tumor
51781,13.380022,8.115422,Xenium,Invasive_Tumor
51782,12.926422,9.786752,Xenium,Prolif_Invasive_Tumor
51783,3.773252,-0.3990863,Xenium,Endothelial
51784,3.2107067,-1.1269534,Xenium,Endothelial
51785,7.29104,4.17494,Xenium,Stromal
51786,11.675091,6.735125,Xenium,Invasive_Tumor
51787,3.2866457,-1.1419234,Xenium,Endothelial
51788,11.801984,7.7075377,Xenium,Prolif_Invasive_Tumor
51789,11.590902,9.089934,Xenium,Prolif_Invasive_Tumor
51790,7.8806667,3.4362211,Xenium,Stromal
51791,13.679962,10.355598,Xenium,Prolif_Invasive_Tumor
51792,14.56029,7.6262484,Xenium,Invasive_Tumor
51793,4.066314,-0.69406366,Xenium,Macrophages_1
51794,13.717941,6.8784876,Xenium,Invasive_Tumor
51795,13.978868,10.629009,Xenium,Invasive_Tumor
51796,14.75136,7.3816543,Xenium,Invasive_Tumor
51797,14.745847,7.1411915,Xenium,Prolif_Invasive_Tumor
51798,7.0498033,4.0921917,Xenium,Stromal
51799,15.427411,9.27413,Xenium,Invasive_Tumor
51800,15.181678,6.5909314,Xenium,Invasive_Tumor
51801,13.4464445,6.242472,Xenium,Invasive_Tumor
51802,12.082509,6.746331,Xenium,Invasive_Tumor
51803,13.19907,6.8320208,Xenium,Invasive_Tumor
51804,14.411442,8.84005,Xenium,Invasive_Tumor
51805,14.012995,6.9781733,Xenium,Invasive_Tumor
51806,11.781463,8.992912,Xenium,Prolif_Invasive_Tumor
51807,11.052894,6.363909,Xenium,Stromal
51808,13.899306,5.907132,Xenium,Invasive_Tumor
51809,15.502893,6.878491,Xenium,Invasive_Tumor
51810,11.7838955,9.366875,Xenium,Prolif_Invasive_Tumor
51811,15.695617,9.827907,Xenium,Invasive_Tumor
51812,13.973896,6.0667696,Xenium,Invasive_Tumor
51813,14.09001,6.917016,Xenium,Invasive_Tumor
51814,13.954552,6.362289,Xenium,Invasive_Tumor
51815,14.368746,6.864677,Xenium,Invasive_Tumor
51816,13.321423,6.97156,Xenium,Invasive_Tumor
51817,12.604569,9.626408,Xenium,Invasive_Tumor
51818,14.608146,8.317818,Xenium,Invasive_Tumor
51819,4.3826036,0.5109725,Xenium,Stromal
51820,15.004519,9.864508,Xenium,Invasive_Tumor
51821,13.307719,9.068182,Xenium,Prolif_Invasive_Tumor
51822,15.791559,7.480955,Xenium,Invasive_Tumor
51823,15.365995,8.9026,Xenium,Invasive_Tumor
51824,15.627584,8.733128,Xenium,Invasive_Tumor
51825,14.154925,9.205389,Xenium,Invasive_Tumor
51826,15.348964,9.240194,Xenium,Invasive_Tumor
51827,15.192495,8.970999,Xenium,Invasive_Tumor
51828,15.779546,8.589905,Xenium,Invasive_Tumor
51829,13.179271,9.238787,Xenium,Invasive_Tumor
51830,15.529803,7.832853,Xenium,Invasive_Tumor
51831,16.049433,8.094594,Xenium,Invasive_Tumor
51832,15.347596,9.017312,Xenium,Invasive_Tumor
51833,15.775047,7.41758,Xenium,Invasive_Tumor
51834,14.209115,9.048201,Xenium,Invasive_Tumor
51835,16.038137,9.217364,Xenium,Invasive_Tumor
51836,15.47812,9.806654,Xenium,Invasive_Tumor
51837,15.398624,8.887313,Xenium,Invasive_Tumor
51838,14.713713,8.561952,Xenium,Invasive_Tumor
51839,14.078992,9.39823,Xenium,Invasive_Tumor
51840,16.010296,9.556835,Xenium,Invasive_Tumor
51841,14.858189,8.332934,Xenium,Invasive_Tumor
51842,16.169294,8.641527,Xenium,Invasive_Tumor
51843,16.023113,8.800425,Xenium,Invasive_Tumor
51844,15.719049,8.437594,Xenium,Invasive_Tumor
51845,15.526546,10.3130455,Xenium,Invasive_Tumor
51846,12.857544,9.682514,Xenium,Prolif_Invasive_Tumor
51847,15.630609,9.3844795,Xenium,Invasive_Tumor
51848,15.568461,8.458369,Xenium,Invasive_Tumor
51849,12.051273,9.499812,Xenium,Prolif_Invasive_Tumor
51850,14.443733,9.938244,Xenium,Invasive_Tumor
51851,14.973914,9.114839,Xenium,Invasive_Tumor
51852,14.237813,7.3313813,Xenium,Invasive_Tumor
51853,15.383628,9.534776,Xenium,Invasive_Tumor
51854,11.491117,9.596443,Xenium,Prolif_Invasive_Tumor
51855,8.061535,3.1598008,Xenium,Stromal
51856,6.420983,4.0209904,Xenium,Stromal
51857,14.408307,10.218089,Xenium,Invasive_Tumor
51858,16.076857,8.665229,Xenium,Invasive_Tumor
51859,5.9378037,4.0795937,Xenium,Macrophages_1
51860,15.550028,10.329291,Xenium,Invasive_Tumor
51861,12.063383,7.2611504,Xenium,Invasive_Tumor
51862,4.227614,0.33141163,Xenium,Endothelial
51863,13.940848,9.4308605,Xenium,Invasive_Tumor
51864,15.433283,9.715895,Xenium,Invasive_Tumor
51865,15.583242,8.252756,Xenium,Invasive_Tumor
51866,12.99196,8.102984,Xenium,Invasive_Tumor
51867,3.9879827,-0.21836096,Xenium,Endothelial
51868,14.529372,9.919396,Xenium,Invasive_Tumor
51869,15.531494,8.854939,Xenium,Invasive_Tumor
51870,10.995171,6.8768115,Xenium,Invasive_Tumor
51871,15.014738,8.86503,Xenium,Invasive_Tumor
51872,15.202115,8.566538,Xenium,Invasive_Tumor
51873,14.080284,7.4580364,Xenium,Invasive_Tumor
51874,3.867859,0.10683777,Xenium,Endothelial
51875,12.063831,9.708244,Xenium,Prolif_Invasive_Tumor
51908,14.31341,6.5740604,Xenium,Invasive_Tumor
51909,14.613029,6.966995,Xenium,Invasive_Tumor
51910,12.522745,10.108667,Xenium,Prolif_Invasive_Tumor
51911,14.820961,6.8795843,Xenium,Invasive_Tumor
51912,7.680313,4.287235,Xenium,Stromal
51913,12.053505,9.663939,Xenium,Prolif_Invasive_Tumor
51914,14.551831,7.310154,Xenium,Invasive_Tumor
51915,12.526682,8.749488,Xenium,Invasive_Tumor
51916,13.007031,9.456893,Xenium,Invasive_Tumor
51917,12.802412,9.40266,Xenium,Invasive_Tumor
51918,10.85752,6.0767255,Xenium,Stromal
51919,4.382891,0.23343283,Xenium,Endothelial
51920,14.519809,8.428806,Xenium,Invasive_Tumor
51921,12.007334,9.10318,Xenium,Prolif_Invasive_Tumor
51922,12.367106,9.780649,Xenium,Invasive_Tumor
51923,13.082787,9.675619,Xenium,Invasive_Tumor
51924,11.480658,9.6126,Xenium,Prolif_Invasive_Tumor
51925,11.984369,8.902635,Xenium,Prolif_Invasive_Tumor
51926,11.405151,6.872487,Xenium,Invasive_Tumor
51927,12.028922,8.509182,Xenium,Prolif_Invasive_Tumor
51928,12.794861,8.128525,Xenium,Invasive_Tumor
51929,12.531406,6.6560826,Xenium,Stromal
51930,13.959468,8.740616,Xenium,Invasive_Tumor
51931,12.175177,9.634562,Xenium,Prolif_Invasive_Tumor
51932,10.809688,6.1404696,Xenium,Stromal
51933,10.959943,6.920871,Xenium,Invasive_Tumor
51934,3.9810438,-1.0069524,Xenium,Endothelial
51935,7.001823,3.9434783,Xenium,Stromal
51936,4.2670445,0.2906406,Xenium,Endothelial
51938,7.7354364,3.9315119,Xenium,Stromal
51939,3.709198,-1.0485902,Xenium,Endothelial
51940,12.617678,6.916635,Xenium,Invasive_Tumor
51941,15.84898,8.930183,Xenium,Invasive_Tumor
51942,13.87212,8.60609,Xenium,Invasive_Tumor
51943,12.515405,6.7894607,Xenium,Invasive_Tumor
51944,4.789387,0.6885275,Xenium,Stromal
51945,13.100945,6.786982,Xenium,Invasive_Tumor
51946,15.556646,7.1418986,Xenium,Invasive_Tumor
51947,11.540648,6.5517206,Xenium,Invasive_Tumor
51948,10.6878195,6.0936565,Xenium,Stromal
51949,12.794557,8.083646,Xenium,Invasive_Tumor
51950,2.9540462,-1.4234434,Xenium,Endothelial
51951,8.121982,4.8148746,Xenium,Stromal
51952,3.6489158,-0.4779229,Xenium,Endothelial
51953,8.046413,4.7869887,Xenium,Stromal
51954,11.624085,9.781872,Xenium,Prolif_Invasive_Tumor
51955,3.981181,0.10428382,Xenium,Endothelial
51956,3.7403526,-0.3614318,Xenium,Endothelial
51957,4.0508695,5.833489,Xenium,CD8+_T_Cells
51958,13.39084,7.6633186,Xenium,Invasive_Tumor
51959,14.679507,8.378704,Xenium,Invasive_Tumor
51960,3.230415,-1.2513076,Xenium,Endothelial
51961,5.4187675,3.280367,Xenium,Macrophages_1
51962,13.892528,8.928893,Xenium,Invasive_Tumor
51963,8.385953,5.080962,Xenium,Stromal
51964,3.958521,-0.7582624,Xenium,Endothelial
51965,4.5599756,0.6164387,Xenium,Stromal
51966,12.883266,7.388508,Xenium,Invasive_Tumor
51967,15.901699,8.766005,Xenium,Invasive_Tumor
51968,3.1734312,-0.18970385,Xenium,Endothelial
51969,11.80348,7.4159822,Xenium,Stromal
51970,12.999689,6.993274,Xenium,Invasive_Tumor
51971,13.789718,7.7415366,Xenium,Invasive_Tumor
51972,3.213545,-1.3214055,Xenium,Endothelial
51973,3.0087962,-1.3018156,Xenium,Endothelial
51974,14.744613,10.424059,Xenium,Invasive_Tumor
51975,11.958556,8.027401,Xenium,Invasive_Tumor
51976,4.4155087,5.3063636,Xenium,CD8+_T_Cells
51978,14.7781,8.254694,Xenium,Invasive_Tumor
51979,13.553639,9.432298,Xenium,Invasive_Tumor
51980,8.019849,4.6401534,Xenium,Stromal
51981,3.1091042,-0.67911875,Xenium,Endothelial
51982,14.770501,9.623818,Xenium,Invasive_Tumor
51983,14.189489,8.661167,Xenium,Invasive_Tumor
51984,14.61205,10.308999,Xenium,Invasive_Tumor
51985,14.408293,9.171931,Xenium,Invasive_Tumor
51986,13.052198,9.624967,Xenium,Prolif_Invasive_Tumor
51987,11.548744,6.6483684,Xenium,Stromal
51988,15.89113,8.198635,Xenium,Invasive_Tumor
51989,13.296501,7.624759,Xenium,Invasive_Tumor
51990,12.396742,9.520909,Xenium,Prolif_Invasive_Tumor
51991,12.698101,9.49005,Xenium,Prolif_Invasive_Tumor
51992,14.23608,7.1412435,Xenium,Invasive_Tumor
51993,14.829575,9.382148,Xenium,Invasive_Tumor
51994,12.719708,9.422794,Xenium,Prolif_Invasive_Tumor
51995,13.134397,6.807837,Xenium,Invasive_Tumor
51996,13.01552,8.513115,Xenium,Invasive_Tumor
51997,11.4911375,9.695873,Xenium,Prolif_Invasive_Tumor
51998,14.6622095,6.8975086,Xenium,Invasive_Tumor
51999,12.699746,9.268606,Xenium,Invasive_Tumor
52000,16.117313,8.718478,Xenium,Invasive_Tumor
52001,14.528545,6.1284347,Xenium,Invasive_Tumor
52002,13.824883,10.272031,Xenium,Invasive_Tumor
52003,15.783554,9.29629,Xenium,Invasive_Tumor
52004,13.5422325,8.710324,Xenium,Invasive_Tumor
52005,16.053782,8.377494,Xenium,Invasive_Tumor
52006,15.036789,7.451445,Xenium,Invasive_Tumor
52007,12.009807,9.458212,Xenium,Prolif_Invasive_Tumor
52008,14.673644,7.9478483,Xenium,Invasive_Tumor
52009,16.180138,7.910547,Xenium,Invasive_Tumor
52010,12.771867,10.047997,Xenium,Prolif_Invasive_Tumor
52011,14.848248,6.715533,Xenium,Invasive_Tumor
52012,13.643139,7.7861075,Xenium,Invasive_Tumor
52013,13.225571,9.416312,Xenium,Invasive_Tumor
52014,15.607244,9.792094,Xenium,Invasive_Tumor
52015,14.942643,7.241817,Xenium,Invasive_Tumor
52016,13.539875,8.520559,Xenium,Invasive_Tumor
52017,14.265928,9.149633,Xenium,Invasive_Tumor
52018,14.201327,6.63625,Xenium,Invasive_Tumor
52019,12.000095,9.401307,Xenium,Prolif_Invasive_Tumor
52020,13.989793,10.122827,Xenium,Invasive_Tumor
52021,14.677804,6.5827484,Xenium,Invasive_Tumor
52022,11.432784,9.720771,Xenium,Prolif_Invasive_Tumor
52023,13.401065,6.169598,Xenium,Invasive_Tumor
52024,13.114981,6.6905293,Xenium,Invasive_Tumor
52025,8.2850275,4.0217366,Xenium,Stromal
52026,4.056847,-0.5052431,Xenium,Endothelial
52027,15.016232,7.7411885,Xenium,Invasive_Tumor
52028,14.769502,9.714663,Xenium,Invasive_Tumor
52029,13.121111,8.819765,Xenium,Prolif_Invasive_Tumor
52030,4.172482,-0.1754159,Xenium,Endothelial
52031,14.298085,7.176758,Xenium,Invasive_Tumor
52032,14.077582,8.806684,Xenium,Invasive_Tumor
52033,13.258033,6.799722,Xenium,Invasive_Tumor
52034,13.177834,7.5902634,Xenium,Invasive_Tumor
52035,12.9754095,9.229928,Xenium,Invasive_Tumor
52036,14.999732,7.4678755,Xenium,Invasive_Tumor
52037,15.696668,7.1391907,Xenium,Invasive_Tumor
52038,15.24976,8.954932,Xenium,Invasive_Tumor
52039,14.215721,7.520359,Xenium,Invasive_Tumor
52040,15.031893,7.8950133,Xenium,Invasive_Tumor
52041,13.303329,7.2617774,Xenium,Invasive_Tumor
52042,15.778282,7.196707,Xenium,Invasive_Tumor
52043,13.123215,9.929697,Xenium,Invasive_Tumor
52044,14.245211,6.6351237,Xenium,Invasive_Tumor
52045,13.351065,6.7351356,Xenium,Invasive_Tumor
52046,14.182268,9.332246,Xenium,Invasive_Tumor
52047,14.304615,6.8393397,Xenium,Invasive_Tumor
52048,16.227133,7.918262,Xenium,Invasive_Tumor
52049,13.656585,8.164943,Xenium,Invasive_Tumor
52050,12.02141,8.50537,Xenium,Invasive_Tumor
52051,4.088219,-0.06532239,Xenium,Endothelial
52052,13.851351,8.44982,Xenium,Invasive_Tumor
52053,12.632479,6.788848,Xenium,Invasive_Tumor
52054,4.0615907,-0.53995275,Xenium,Endothelial
52055,15.161246,6.9101086,Xenium,Invasive_Tumor
52056,15.181521,6.6607018,Xenium,Invasive_Tumor
52057,14.002146,6.5633426,Xenium,Invasive_Tumor
52058,14.995363,6.6823206,Xenium,Invasive_Tumor
52059,11.752429,9.376678,Xenium,Prolif_Invasive_Tumor
52060,14.043915,6.4341307,Xenium,Invasive_Tumor
52061,13.647848,7.0207086,Xenium,Invasive_Tumor
52062,14.340624,6.698254,Xenium,Invasive_Tumor
52063,14.212307,7.213205,Xenium,Invasive_Tumor
52064,13.668398,6.636338,Xenium,Invasive_Tumor
52065,15.200964,6.891726,Xenium,Invasive_Tumor
52066,14.748958,7.2207913,Xenium,Invasive_Tumor
52067,13.624584,6.8777027,Xenium,Invasive_Tumor
52068,10.881764,6.18761,Xenium,Stromal
52069,12.560667,6.640013,Xenium,Invasive_Tumor
52070,13.724659,7.506974,Xenium,Invasive_Tumor
52071,13.706999,6.3497725,Xenium,Invasive_Tumor
52072,15.285067,7.721831,Xenium,Invasive_Tumor
52073,12.770306,8.0611925,Xenium,Invasive_Tumor
52074,14.4566965,7.875177,Xenium,Invasive_Tumor
52075,8.287888,4.339529,Xenium,Stromal
52076,8.350011,3.5033987,Xenium,Stromal
52077,13.859786,7.72224,Xenium,Invasive_Tumor
52078,14.121125,7.2909026,Xenium,Invasive_Tumor
52079,15.689757,8.523426,Xenium,Invasive_Tumor
52080,12.594789,6.519397,Xenium,Invasive_Tumor
52081,15.737818,8.423446,Xenium,Invasive_Tumor
52082,12.320271,7.1347857,Xenium,Prolif_Invasive_Tumor
52083,14.668182,8.176902,Xenium,Invasive_Tumor
52084,15.605466,9.249966,Xenium,Invasive_Tumor
52085,4.4359956,0.47504717,Xenium,Endothelial
52086,13.812137,10.198456,Xenium,Invasive_Tumor
52087,11.325892,6.4370756,Xenium,Stromal
52088,13.844076,9.197128,Xenium,Invasive_Tumor
52089,11.768224,6.7034507,Xenium,Invasive_Tumor
52090,15.0488405,9.189225,Xenium,Invasive_Tumor
52091,11.138958,6.286075,Xenium,Stromal
52092,5.4108596,3.6225624,Xenium,Macrophages_1
52093,5.406266,3.8795252,Xenium,Macrophages_1
52094,5.3543534,3.1149368,Xenium,Macrophages_1
52095,8.220034,3.5267813,Xenium,Stromal
52096,11.112373,6.4229274,Xenium,Stromal
52097,12.950172,7.66019,Xenium,Invasive_Tumor
52098,12.676845,9.426976,Xenium,Prolif_Invasive_Tumor
52099,14.862132,7.2533216,Xenium,Invasive_Tumor
52100,14.927727,9.366101,Xenium,Invasive_Tumor
52101,3.374203,-1.3244734,Xenium,Endothelial
52102,15.527703,9.484212,Xenium,Invasive_Tumor
52103,13.981793,10.032128,Xenium,Invasive_Tumor
52104,8.163843,2.709525,Xenium,Stromal
52105,4.4274654,0.5368666,Xenium,Endothelial
52107,11.769772,7.4934916,Xenium,Invasive_Tumor
52108,4.6766257,0.71025836,Xenium,Stromal
52109,8.221242,3.6811516,Xenium,Stromal
52110,6.8479095,3.725292,Xenium,Stromal
52112,7.2125187,4.101698,Xenium,Stromal
52118,15.323291,8.904491,Xenium,Invasive_Tumor
52120,12.166246,7.9941406,Xenium,Invasive_Tumor
52121,15.099286,6.8186026,Xenium,Invasive_Tumor
52123,4.461533,0.1683472,Xenium,Stromal
52124,14.439614,6.666556,Xenium,Invasive_Tumor
52126,3.8972983,-1.1300464,Xenium,Endothelial
52132,5.1511045,5.6120358,Xenium,T_Cell_&_Tumor_Hybrid
52133,13.475784,7.4398685,Xenium,Invasive_Tumor
52137,14.123586,8.239837,Xenium,Invasive_Tumor
52138,5.9994626,4.1039906,Xenium,Macrophages_1
52141,13.728474,7.7533283,Xenium,Invasive_Tumor
52142,15.651549,9.190876,Xenium,Invasive_Tumor
52145,14.820908,10.359908,Xenium,Invasive_Tumor
52150,12.491174,7.6185484,Xenium,Invasive_Tumor
52151,15.138615,10.246076,Xenium,Invasive_Tumor
52154,14.72301,9.912794,Xenium,Invasive_Tumor
52155,11.532304,6.794405,Xenium,Invasive_Tumor
52167,14.195672,7.501628,Xenium,Invasive_Tumor
52169,12.885789,8.905169,Xenium,Invasive_Tumor
52170,14.814428,6.9719853,Xenium,Invasive_Tumor
52171,13.328565,7.13015,Xenium,Invasive_Tumor
52172,12.43434,9.30158,Xenium,Invasive_Tumor
52173,13.926308,8.63379,Xenium,Invasive_Tumor
52174,14.498538,7.1000786,Xenium,Invasive_Tumor
52175,16.259611,8.207385,Xenium,Invasive_Tumor
52176,14.22414,9.978431,Xenium,Invasive_Tumor
52177,11.661731,9.81292,Xenium,Prolif_Invasive_Tumor
52178,13.945103,9.100109,Xenium,Invasive_Tumor
52179,15.394433,8.410963,Xenium,Invasive_Tumor
52180,12.190304,8.43825,Xenium,Invasive_Tumor
52181,12.844105,8.046233,Xenium,Invasive_Tumor
52182,12.785193,8.268257,Xenium,Invasive_Tumor
52183,11.808157,8.921713,Xenium,Prolif_Invasive_Tumor
52184,15.490101,8.653947,Xenium,Invasive_Tumor
52185,13.388215,7.73515,Xenium,Invasive_Tumor
52186,14.363071,6.704698,Xenium,Invasive_Tumor
52187,14.687094,6.7299047,Xenium,Invasive_Tumor
52188,13.112963,9.084112,Xenium,Invasive_Tumor
52189,14.208047,7.647664,Xenium,Invasive_Tumor
52190,12.78247,7.5116043,Xenium,Invasive_Tumor
52191,11.760288,8.786848,Xenium,Invasive_Tumor
52192,13.293399,8.16741,Xenium,Invasive_Tumor
52193,14.072504,6.1743045,Xenium,Invasive_Tumor
52194,14.898682,7.7240977,Xenium,Invasive_Tumor
52195,11.770557,9.622086,Xenium,Prolif_Invasive_Tumor
52196,12.296483,9.731227,Xenium,Invasive_Tumor
52197,12.074666,9.274299,Xenium,Prolif_Invasive_Tumor
52198,12.260828,9.9001255,Xenium,Prolif_Invasive_Tumor
52199,11.813933,6.7822547,Xenium,Invasive_Tumor
52200,14.715017,6.4671836,Xenium,Invasive_Tumor
52201,14.572376,8.215199,Xenium,Invasive_Tumor
52202,16.241344,8.383805,Xenium,Invasive_Tumor
52203,13.806136,10.159224,Xenium,Invasive_Tumor
52204,13.002772,8.774069,Xenium,Invasive_Tumor
52205,14.128781,9.339594,Xenium,Invasive_Tumor
52206,11.608502,7.1034927,Xenium,Invasive_Tumor
52207,14.137779,7.975271,Xenium,Invasive_Tumor
52208,16.05469,9.093375,Xenium,Invasive_Tumor
52209,15.219662,9.0529175,Xenium,Invasive_Tumor
52210,14.512693,7.511926,Xenium,Invasive_Tumor
52211,11.849828,7.3253865,Xenium,Invasive_Tumor
52212,12.433105,9.671363,Xenium,Prolif_Invasive_Tumor
52213,14.118958,7.9303064,Xenium,Invasive_Tumor
52214,12.209901,8.875611,Xenium,Invasive_Tumor
52277,13.453833,9.6780815,Xenium,Prolif_Invasive_Tumor
52283,13.7644,8.924894,Xenium,Invasive_Tumor
52285,13.523274,9.676032,Xenium,Invasive_Tumor
52287,13.077883,7.7664604,Xenium,Invasive_Tumor
52304,3.587155,-0.28075752,Xenium,Endothelial
52310,7.1592216,4.0890007,Xenium,Stromal
52314,4.0978913,6.068403,Xenium,CD8+_T_Cells
52315,3.9592357,6.1941037,Xenium,CD8+_T_Cells
52318,3.9874918,5.927103,Xenium,CD8+_T_Cells
52334,4.396074,6.1825776,Xenium,CD4+_T_Cells
52394,5.6531186,3.650223,Xenium,Macrophages_1
52395,12.460786,9.315777,Xenium,Prolif_Invasive_Tumor
52396,15.258257,9.849747,Xenium,Invasive_Tumor
52397,15.2823,9.883139,Xenium,Invasive_Tumor
52398,14.655748,9.231228,Xenium,Invasive_Tumor
52399,11.436831,6.5399437,Xenium,Invasive_Tumor
52400,15.116714,9.013553,Xenium,Invasive_Tumor
52401,14.387974,10.477056,Xenium,Invasive_Tumor
52402,13.636093,10.065023,Xenium,Invasive_Tumor
52403,5.7340074,3.7209883,Xenium,Macrophages_1
52404,13.445817,8.547262,Xenium,Invasive_Tumor
52405,14.140337,9.545985,Xenium,Invasive_Tumor
52406,11.973844,9.874058,Xenium,Prolif_Invasive_Tumor
52407,5.66186,4.0104713,Xenium,Macrophages_1
52408,15.735706,9.8934,Xenium,Invasive_Tumor
52409,14.037466,10.378289,Xenium,Invasive_Tumor
52410,14.527823,10.344719,Xenium,Invasive_Tumor
52411,13.209219,10.022166,Xenium,Invasive_Tumor
52412,12.35449,7.9949965,Xenium,Invasive_Tumor
52413,11.586184,9.80704,Xenium,Prolif_Invasive_Tumor
52414,14.376689,10.205849,Xenium,Invasive_Tumor
52415,12.011259,8.70005,Xenium,Invasive_Tumor
52416,14.43458,7.773843,Xenium,Invasive_Tumor
52417,15.579826,9.851983,Xenium,Invasive_Tumor
52418,8.106013,3.4788349,Xenium,Stromal
52419,7.1365004,4.162258,Xenium,Stromal
52420,12.821089,6.7791853,Xenium,Invasive_Tumor
52421,11.810198,7.7114363,Xenium,Invasive_Tumor
52422,8.039506,3.3326795,Xenium,Stromal
52423,15.878494,8.344859,Xenium,Invasive_Tumor
52424,13.60275,9.653375,Xenium,Invasive_Tumor
52425,16.243351,9.243126,Xenium,Invasive_Tumor
52427,7.4609036,4.351228,Xenium,Stromal
52428,12.351515,8.288457,Xenium,Invasive_Tumor
52429,12.906299,8.969057,Xenium,Prolif_Invasive_Tumor
52430,7.9287715,3.4472463,Xenium,Stromal
52431,14.165297,10.048136,Xenium,Invasive_Tumor
52432,11.862477,9.719785,Xenium,Prolif_Invasive_Tumor
52433,3.3087,-0.68003976,Xenium,Endothelial
52434,3.6215029,-0.65452546,Xenium,Endothelial
52435,14.756648,8.690255,Xenium,Invasive_Tumor
52436,11.474826,9.571203,Xenium,Prolif_Invasive_Tumor
52437,5.351715,5.2121305,Xenium,T_Cell_&_Tumor_Hybrid
52438,15.03911,9.776189,Xenium,Invasive_Tumor
52439,4.9797955,5.9178286,Xenium,T_Cell_&_Tumor_Hybrid
52440,15.535056,9.753576,Xenium,Invasive_Tumor
52441,4.229246,6.11307,Xenium,CD8+_T_Cells
52442,14.335073,9.954564,Xenium,Invasive_Tumor
52443,14.913162,9.703452,Xenium,Invasive_Tumor
52444,15.377907,9.874417,Xenium,Invasive_Tumor
52445,8.211537,4.973747,Xenium,Stromal
52446,3.1861947,-0.99234694,Xenium,Endothelial
52447,14.880185,8.78068,Xenium,Invasive_Tumor
52448,15.33407,10.387477,Xenium,Invasive_Tumor
52449,15.767398,9.450829,Xenium,Invasive_Tumor
52450,13.037926,7.6678987,Xenium,Invasive_Tumor
52451,15.546156,9.340611,Xenium,Invasive_Tumor
52452,16.032423,9.47675,Xenium,Invasive_Tumor
52453,14.510569,10.6913,Xenium,Invasive_Tumor
52454,8.523295,5.1313095,Xenium,Stromal
52455,15.710408,9.657772,Xenium,Prolif_Invasive_Tumor
52456,13.118059,8.738917,Xenium,Invasive_Tumor
52457,13.306179,9.72418,Xenium,Prolif_Invasive_Tumor
52458,7.6974306,4.785386,Xenium,Stromal
52461,3.7061837,-1.1080368,Xenium,Endothelial
52464,3.3690736,-0.44708118,Xenium,Endothelial
52465,13.713965,8.768325,Xenium,Invasive_Tumor
52467,3.018572,-1.3096454,Xenium,Endothelial
52473,14.230824,9.897382,Xenium,Invasive_Tumor
52476,4.5322027,5.429974,Xenium,CD8+_T_Cells
52478,8.074986,3.5110257,Xenium,Stromal
52521,12.169837,9.930627,Xenium,Prolif_Invasive_Tumor
52522,5.7514787,4.0885077,Xenium,Macrophages_1
52523,14.844314,7.9284425,Xenium,Invasive_Tumor
52524,5.775584,3.9324768,Xenium,Macrophages_1
52525,15.25915,10.328264,Xenium,Invasive_Tumor
52526,14.611681,7.5468025,Xenium,Invasive_Tumor
52527,15.093202,8.09357,Xenium,Invasive_Tumor
52528,13.917171,9.090193,Xenium,Invasive_Tumor
52529,13.818604,7.871,Xenium,Invasive_Tumor
52530,14.575375,9.474546,Xenium,Invasive_Tumor
52531,15.73328,10.032664,Xenium,Invasive_Tumor
52532,12.565565,8.8154,Xenium,Invasive_Tumor
