,Cell,Cell_type
898,C_899,Invasive_Tumor
899,C_900,Invasive_Tumor
900,C_901,Invasive_Tumor
901,C_902,Invasive_Tumor
902,C_903,Invasive_Tumor
903,C_904,Invasive_Tumor
904,C_905,Invasive_Tumor
905,C_906,Invasive_Tumor
906,C_907,Invasive_Tumor
907,C_908,Macrophages_1
908,C_909,Endothelial
909,C_910,Invasive_Tumor
910,C_911,Invasive_Tumor
911,C_912,Invasive_Tumor
912,C_913,Stromal
913,C_914,Prolif_Invasive_Tumor
914,C_915,Prolif_Invasive_Tumor
915,C_916,Invasive_Tumor
916,C_917,Macrophages_1
917,C_918,Invasive_Tumor
918,C_919,Stromal
919,C_920,Invasive_Tumor
920,C_921,Stromal
921,C_922,Invasive_Tumor
922,C_923,Invasive_Tumor
923,C_924,Invasive_Tumor
924,C_925,Invasive_Tumor
925,C_926,Invasive_Tumor
926,C_927,Invasive_Tumor
927,C_928,Invasive_Tumor
928,C_929,Prolif_Invasive_Tumor
929,C_930,Invasive_Tumor
930,C_931,Prolif_Invasive_Tumor
931,C_932,Invasive_Tumor
932,C_933,T_Cell_&_Tumor_Hybrid
933,C_934,Invasive_Tumor
934,C_935,Invasive_Tumor
935,C_936,B_Cells
936,C_937,Invasive_Tumor
937,C_938,Stromal
938,C_939,Stromal
939,C_940,Invasive_Tumor
940,C_941,Invasive_Tumor
941,C_942,Invasive_Tumor
942,C_943,Invasive_Tumor
943,C_944,Macrophages_1
944,C_945,Invasive_Tumor
945,C_946,Invasive_Tumor
946,C_947,Invasive_Tumor
947,C_948,Invasive_Tumor
948,C_949,B_Cells
949,C_950,Macrophages_1
950,C_951,Invasive_Tumor
951,C_952,Prolif_Invasive_Tumor
952,C_953,Invasive_Tumor
953,C_954,Stromal
954,C_955,Invasive_Tumor
955,C_956,Invasive_Tumor
956,C_957,Invasive_Tumor
957,C_958,Invasive_Tumor
958,C_959,Invasive_Tumor
959,C_960,Invasive_Tumor
960,C_961,Invasive_Tumor
961,C_962,Invasive_Tumor
962,C_963,Invasive_Tumor
963,C_964,Prolif_Invasive_Tumor
964,C_965,Invasive_Tumor
965,C_966,Invasive_Tumor
966,C_967,Prolif_Invasive_Tumor
967,C_968,Invasive_Tumor
968,C_969,Endothelial
969,C_970,Prolif_Invasive_Tumor
970,C_971,Invasive_Tumor
971,C_972,Invasive_Tumor
972,C_973,Invasive_Tumor
973,C_974,Invasive_Tumor
974,C_975,Invasive_Tumor
975,C_976,Invasive_Tumor
976,C_977,Prolif_Invasive_Tumor
977,C_978,Prolif_Invasive_Tumor
978,C_979,Invasive_Tumor
979,C_980,Invasive_Tumor
980,C_981,T_Cell_&_Tumor_Hybrid
981,C_982,Endothelial
982,C_983,Prolif_Invasive_Tumor
983,C_984,Invasive_Tumor
984,C_985,Invasive_Tumor
985,C_986,Invasive_Tumor
986,C_987,Invasive_Tumor
987,C_988,Invasive_Tumor
988,C_989,Invasive_Tumor
989,C_990,Invasive_Tumor
990,C_991,Prolif_Invasive_Tumor
991,C_992,Stromal
992,C_993,Endothelial
993,C_994,Invasive_Tumor
994,C_995,CD8+_T_Cells
995,C_996,Invasive_Tumor
996,C_997,Endothelial
997,C_998,Invasive_Tumor
998,C_999,Macrophages_1
999,C_1000,Invasive_Tumor
1000,C_1001,Invasive_Tumor
1001,C_1002,Invasive_Tumor
1002,C_1003,Endothelial
1003,C_1004,Stromal
1004,C_1005,Macrophages_1
1005,C_1006,Invasive_Tumor
1006,C_1007,Invasive_Tumor
1007,C_1008,Stromal
1008,C_1009,Invasive_Tumor
1009,C_1010,Invasive_Tumor
1010,C_1011,Invasive_Tumor
1011,C_1012,Invasive_Tumor
1012,C_1013,Invasive_Tumor
1013,C_1014,Invasive_Tumor
1014,C_1015,Invasive_Tumor
1015,C_1016,Invasive_Tumor
1016,C_1017,Invasive_Tumor
1017,C_1018,Invasive_Tumor
1018,C_1019,Invasive_Tumor
1019,C_1020,Invasive_Tumor
1020,C_1021,Invasive_Tumor
1021,C_1022,Endothelial
1022,C_1023,Invasive_Tumor
1023,C_1024,Invasive_Tumor
1024,C_1025,Invasive_Tumor
1025,C_1026,Invasive_Tumor
1026,C_1027,Endothelial
1027,C_1028,Invasive_Tumor
1028,C_1029,Stromal
1029,C_1030,Stromal
1030,C_1031,Endothelial
1031,C_1032,Invasive_Tumor
1032,C_1033,Invasive_Tumor
1033,C_1034,Stromal
1034,C_1035,T_Cell_&_Tumor_Hybrid
1035,C_1036,Invasive_Tumor
1036,C_1037,Stromal
1037,C_1038,Prolif_Invasive_Tumor
1038,C_1039,Invasive_Tumor
1039,C_1040,Invasive_Tumor
1040,C_1041,Invasive_Tumor
1041,C_1042,Invasive_Tumor
1042,C_1043,Stromal
1043,C_1044,Prolif_Invasive_Tumor
1044,C_1045,Endothelial
1045,C_1046,Invasive_Tumor
1046,C_1047,Macrophages_1
1047,C_1048,Invasive_Tumor
1048,C_1049,Invasive_Tumor
1049,C_1050,Invasive_Tumor
1050,C_1051,Invasive_Tumor
1051,C_1052,Prolif_Invasive_Tumor
1052,C_1053,Stromal
1053,C_1054,Invasive_Tumor
1054,C_1055,Invasive_Tumor
1055,C_1056,Invasive_Tumor
1056,C_1057,Prolif_Invasive_Tumor
1057,C_1058,Stromal
1058,C_1059,Invasive_Tumor
1059,C_1060,Invasive_Tumor
1060,C_1061,Stromal
1061,C_1062,Invasive_Tumor
1062,C_1063,Invasive_Tumor
1063,C_1064,Stromal
1064,C_1065,Invasive_Tumor
1065,C_1066,Invasive_Tumor
1066,C_1067,Invasive_Tumor
1067,C_1068,Invasive_Tumor
1068,C_1069,Endothelial
1069,C_1070,Invasive_Tumor
1070,C_1071,Endothelial
1071,C_1072,Invasive_Tumor
1072,C_1073,Prolif_Invasive_Tumor
1073,C_1074,Stromal
1074,C_1075,Invasive_Tumor
1075,C_1076,Invasive_Tumor
1076,C_1077,Invasive_Tumor
1077,C_1078,Invasive_Tumor
1078,C_1079,Invasive_Tumor
1079,C_1080,Invasive_Tumor
1080,C_1081,Invasive_Tumor
1081,C_1082,B_Cells
1082,C_1083,Stromal
1083,C_1084,Invasive_Tumor
1084,C_1085,Invasive_Tumor
1085,C_1086,Invasive_Tumor
1086,C_1087,Invasive_Tumor
1087,C_1088,T_Cell_&_Tumor_Hybrid
1088,C_1089,Macrophages_1
1089,C_1090,Invasive_Tumor
1090,C_1091,Invasive_Tumor
1091,C_1092,Invasive_Tumor
1092,C_1093,Stromal
1093,C_1094,CD4+_T_Cells
1094,C_1095,Invasive_Tumor
1095,C_1096,Invasive_Tumor
1096,C_1097,Prolif_Invasive_Tumor
1097,C_1098,Invasive_Tumor
1098,C_1099,Invasive_Tumor
1099,C_1100,Invasive_Tumor
1100,C_1101,T_Cell_&_Tumor_Hybrid
1101,C_1102,Invasive_Tumor
1102,C_1103,CD8+_T_Cells
1103,C_1104,Invasive_Tumor
1104,C_1105,Invasive_Tumor
1105,C_1106,Prolif_Invasive_Tumor
1106,C_1107,Stromal
1107,C_1108,Invasive_Tumor
1108,C_1109,Invasive_Tumor
1109,C_1110,Invasive_Tumor
1110,C_1111,Stromal
1111,C_1112,Invasive_Tumor
1112,C_1113,Invasive_Tumor
1113,C_1114,Invasive_Tumor
1114,C_1115,Invasive_Tumor
1115,C_1116,Invasive_Tumor
1116,C_1117,Invasive_Tumor
1117,C_1118,Invasive_Tumor
1118,C_1119,Invasive_Tumor
1119,C_1120,Endothelial
1120,C_1121,Endothelial
1121,C_1122,Invasive_Tumor
1122,C_1123,Invasive_Tumor
1123,C_1124,Invasive_Tumor
1124,C_1125,Invasive_Tumor
1125,C_1126,Invasive_Tumor
1126,C_1127,Endothelial
1127,C_1128,Endothelial
1128,C_1129,Invasive_Tumor
1129,C_1130,Invasive_Tumor
1130,C_1131,Invasive_Tumor
1131,C_1132,Invasive_Tumor
1132,C_1133,Invasive_Tumor
1133,C_1134,Invasive_Tumor
1134,C_1135,Invasive_Tumor
1135,C_1136,Invasive_Tumor
1136,C_1137,Invasive_Tumor
1137,C_1138,Invasive_Tumor
1138,C_1139,Invasive_Tumor
1139,C_1140,Invasive_Tumor
1140,C_1141,Invasive_Tumor
1141,C_1142,Invasive_Tumor
1142,C_1143,Endothelial
1143,C_1144,Invasive_Tumor
1144,C_1145,Macrophages_1
1145,C_1146,Macrophages_1
1146,C_1147,Invasive_Tumor
1147,C_1148,Stromal
1148,C_1149,Invasive_Tumor
1149,C_1150,Invasive_Tumor
1150,C_1151,Prolif_Invasive_Tumor
1151,C_1152,Macrophages_1
1152,C_1153,B_Cells
1153,C_1154,Invasive_Tumor
1154,C_1155,Invasive_Tumor
1155,C_1156,Prolif_Invasive_Tumor
1156,C_1157,Invasive_Tumor
1157,C_1158,Stromal
1158,C_1159,Stromal
1159,C_1160,Prolif_Invasive_Tumor
1160,C_1161,Stromal
1161,C_1162,Endothelial
1162,C_1163,Stromal
1163,C_1164,Stromal
1164,C_1165,Invasive_Tumor
1165,C_1166,Invasive_Tumor
1166,C_1167,Invasive_Tumor
1167,C_1168,Invasive_Tumor
1168,C_1169,Macrophages_1
1169,C_1170,Invasive_Tumor
1170,C_1171,Macrophages_1
1171,C_1172,Invasive_Tumor
1172,C_1173,Invasive_Tumor
1173,C_1174,T_Cell_&_Tumor_Hybrid
1174,C_1175,Invasive_Tumor
1175,C_1176,Stromal
1176,C_1177,Stromal
1177,C_1178,Invasive_Tumor
1178,C_1179,Invasive_Tumor
1179,C_1180,Invasive_Tumor
1180,C_1181,Invasive_Tumor
1181,C_1182,Invasive_Tumor
1182,C_1183,Macrophages_1
1183,C_1184,Invasive_Tumor
1184,C_1185,Invasive_Tumor
1185,C_1186,Prolif_Invasive_Tumor
1186,C_1187,Invasive_Tumor
1187,C_1188,Stromal
1188,C_1189,Invasive_Tumor
1189,C_1190,Macrophages_1
1190,C_1191,Stromal
1191,C_1192,Invasive_Tumor
1192,C_1193,Invasive_Tumor
1193,C_1194,Stromal
1194,C_1195,Invasive_Tumor
1195,C_1196,Invasive_Tumor
1196,C_1197,Endothelial
1197,C_1198,Stromal
1198,C_1199,Invasive_Tumor
1199,C_1200,Invasive_Tumor
1200,C_1201,Endothelial
1201,C_1202,Invasive_Tumor
1202,C_1203,Invasive_Tumor
1203,C_1204,Invasive_Tumor
1204,C_1205,Invasive_Tumor
1205,C_1206,Macrophages_1
1206,C_1207,Stromal
1207,C_1208,Invasive_Tumor
1208,C_1209,Invasive_Tumor
1209,C_1210,Stromal
1210,C_1211,Invasive_Tumor
1211,C_1212,Invasive_Tumor
1212,C_1213,Stromal
1213,C_1214,Prolif_Invasive_Tumor
1214,C_1215,Endothelial
1215,C_1216,Invasive_Tumor
1216,C_1217,Invasive_Tumor
1217,C_1218,Prolif_Invasive_Tumor
1218,C_1219,Invasive_Tumor
1219,C_1220,Prolif_Invasive_Tumor
1220,C_1221,Prolif_Invasive_Tumor
1221,C_1222,Stromal
1222,C_1223,Invasive_Tumor
1223,C_1224,Invasive_Tumor
1224,C_1225,Invasive_Tumor
1225,C_1226,Invasive_Tumor
1226,C_1227,Prolif_Invasive_Tumor
1227,C_1228,Stromal
1228,C_1229,Invasive_Tumor
1229,C_1230,Invasive_Tumor
1230,C_1231,Endothelial
1231,C_1232,Endothelial
1232,C_1233,Invasive_Tumor
1233,C_1234,Invasive_Tumor
1234,C_1235,Invasive_Tumor
1235,C_1236,Invasive_Tumor
1236,C_1237,Stromal
1237,C_1238,Invasive_Tumor
1238,C_1239,Invasive_Tumor
1239,C_1240,Invasive_Tumor
1240,C_1241,Invasive_Tumor
1241,C_1242,Invasive_Tumor
1242,C_1243,Invasive_Tumor
1243,C_1244,Invasive_Tumor
1244,C_1245,Invasive_Tumor
1245,C_1246,Invasive_Tumor
1246,C_1247,Invasive_Tumor
1247,C_1248,Invasive_Tumor
1248,C_1249,Invasive_Tumor
1249,C_1250,Prolif_Invasive_Tumor
1250,C_1251,Invasive_Tumor
1251,C_1252,Invasive_Tumor
1252,C_1253,Invasive_Tumor
1253,C_1254,Invasive_Tumor
1254,C_1255,Stromal
1255,C_1256,Invasive_Tumor
1256,C_1257,B_Cells
1257,C_1258,Invasive_Tumor
1258,C_1259,Endothelial
1259,C_1260,Invasive_Tumor
1260,C_1261,Endothelial
1261,C_1262,Stromal
1262,C_1263,Invasive_Tumor
1263,C_1264,Invasive_Tumor
1264,C_1265,Invasive_Tumor
1265,C_1266,Invasive_Tumor
1266,C_1267,Invasive_Tumor
1267,C_1268,Invasive_Tumor
1268,C_1269,T_Cell_&_Tumor_Hybrid
1269,C_1270,Invasive_Tumor
1270,C_1271,Stromal
1271,C_1272,Invasive_Tumor
1272,C_1273,Invasive_Tumor
1273,C_1274,Invasive_Tumor
1274,C_1275,Prolif_Invasive_Tumor
1275,C_1276,Macrophages_1
1276,C_1277,Invasive_Tumor
1277,C_1278,Invasive_Tumor
1278,C_1279,Invasive_Tumor
1279,C_1280,Invasive_Tumor
1280,C_1281,Invasive_Tumor
1281,C_1282,Invasive_Tumor
1282,C_1283,Invasive_Tumor
1283,C_1284,Stromal
1284,C_1285,Stromal
1285,C_1286,Endothelial
1286,C_1287,Invasive_Tumor
1287,C_1288,Macrophages_1
1288,C_1289,Stromal
1289,C_1290,Invasive_Tumor
1290,C_1291,Stromal
1291,C_1292,Invasive_Tumor
1292,C_1293,Invasive_Tumor
1293,C_1294,Invasive_Tumor
1294,C_1295,Invasive_Tumor
1295,C_1296,Macrophages_1
1296,C_1297,Invasive_Tumor
1297,C_1298,Invasive_Tumor
1298,C_1299,Prolif_Invasive_Tumor
1299,C_1300,Stromal
1300,C_1301,Invasive_Tumor
1301,C_1302,Endothelial
1302,C_1303,Invasive_Tumor
1303,C_1304,Endothelial
1304,C_1305,Macrophages_1
1305,C_1306,Invasive_Tumor
1306,C_1307,Invasive_Tumor
1307,C_1308,Invasive_Tumor
1308,C_1309,Invasive_Tumor
1309,C_1310,Invasive_Tumor
1310,C_1311,Prolif_Invasive_Tumor
1311,C_1312,Invasive_Tumor
1312,C_1313,Prolif_Invasive_Tumor
1313,C_1314,Invasive_Tumor
1314,C_1315,Invasive_Tumor
1315,C_1316,Stromal
1316,C_1317,Prolif_Invasive_Tumor
1317,C_1318,Invasive_Tumor
1318,C_1319,Prolif_Invasive_Tumor
1319,C_1320,Invasive_Tumor
1320,C_1321,Invasive_Tumor
1321,C_1322,Prolif_Invasive_Tumor
1322,C_1323,Invasive_Tumor
1323,C_1324,T_Cell_&_Tumor_Hybrid
1324,C_1325,Prolif_Invasive_Tumor
1325,C_1326,Stromal
1326,C_1327,B_Cells
1327,C_1328,Invasive_Tumor
1328,C_1329,Invasive_Tumor
1329,C_1330,Stromal
1330,C_1331,Invasive_Tumor
1331,C_1332,Stromal
1332,C_1333,Invasive_Tumor
1333,C_1334,Prolif_Invasive_Tumor
1334,C_1335,Macrophages_1
1335,C_1336,Invasive_Tumor
1336,C_1337,Endothelial
1337,C_1338,Invasive_Tumor
1338,C_1339,Invasive_Tumor
1339,C_1340,Invasive_Tumor
1340,C_1341,Macrophages_1
1341,C_1342,Invasive_Tumor
1342,C_1343,Prolif_Invasive_Tumor
1343,C_1344,Invasive_Tumor
1344,C_1345,Stromal
1345,C_1346,Invasive_Tumor
1346,C_1347,CD4+_T_Cells
1347,C_1348,Stromal
1348,C_1349,Macrophages_1
1349,C_1350,Endothelial
1350,C_1351,Invasive_Tumor
1351,C_1352,Invasive_Tumor
1352,C_1353,Invasive_Tumor
1353,C_1354,Prolif_Invasive_Tumor
1354,C_1355,Invasive_Tumor
1355,C_1356,Invasive_Tumor
1356,C_1357,Macrophages_1
1357,C_1358,Stromal
1358,C_1359,B_Cells
1359,C_1360,Invasive_Tumor
1360,C_1361,Invasive_Tumor
1361,C_1362,Invasive_Tumor
1362,C_1363,Prolif_Invasive_Tumor
1363,C_1364,Invasive_Tumor
1364,C_1365,Invasive_Tumor
1365,C_1366,Invasive_Tumor
1366,C_1367,Invasive_Tumor
1367,C_1368,Invasive_Tumor
1368,C_1369,Stromal
1369,C_1370,Endothelial
1370,C_1371,Invasive_Tumor
1371,C_1372,Invasive_Tumor
1372,C_1373,Invasive_Tumor
1373,C_1374,Invasive_Tumor
1374,C_1375,Macrophages_1
1375,C_1376,Stromal
1376,C_1377,Invasive_Tumor
1377,C_1378,Invasive_Tumor
1378,C_1379,Invasive_Tumor
1379,C_1380,Invasive_Tumor
1380,C_1381,Invasive_Tumor
1381,C_1382,Invasive_Tumor
1382,C_1383,Prolif_Invasive_Tumor
1383,C_1384,Prolif_Invasive_Tumor
1384,C_1385,Invasive_Tumor
1385,C_1386,Endothelial
1386,C_1387,Invasive_Tumor
1387,C_1388,Invasive_Tumor
1388,C_1389,Invasive_Tumor
1389,C_1390,Invasive_Tumor
1390,C_1391,Endothelial
1391,C_1392,Invasive_Tumor
1392,C_1393,Invasive_Tumor
1393,C_1394,Invasive_Tumor
1394,C_1395,Macrophages_1
1395,C_1396,Endothelial
1396,C_1397,Stromal
1397,C_1398,Macrophages_1
1398,C_1399,Invasive_Tumor
1399,C_1400,Prolif_Invasive_Tumor
1400,C_1401,Stromal
1401,C_1402,Invasive_Tumor
1402,C_1403,Invasive_Tumor
1403,C_1404,Invasive_Tumor
1404,C_1405,Macrophages_1
1405,C_1406,Invasive_Tumor
1406,C_1407,Invasive_Tumor
1407,C_1408,Stromal
1408,C_1409,Prolif_Invasive_Tumor
1409,C_1410,Endothelial
1410,C_1411,Invasive_Tumor
1411,C_1412,Invasive_Tumor
1412,C_1413,Prolif_Invasive_Tumor
1413,C_1414,Invasive_Tumor
1414,C_1415,Invasive_Tumor
1415,C_1416,Invasive_Tumor
1416,C_1417,Invasive_Tumor
1417,C_1418,Endothelial
1418,C_1419,Invasive_Tumor
1419,C_1420,Stromal
1420,C_1421,Invasive_Tumor
1421,C_1422,Invasive_Tumor
1422,C_1423,Stromal
1423,C_1424,Stromal
1424,C_1425,Invasive_Tumor
1425,C_1426,Invasive_Tumor
1426,C_1427,Invasive_Tumor
1427,C_1428,Invasive_Tumor
1428,C_1429,Prolif_Invasive_Tumor
1429,C_1430,Invasive_Tumor
1430,C_1431,Invasive_Tumor
1431,C_1432,Invasive_Tumor
1432,C_1433,Prolif_Invasive_Tumor
1433,C_1434,Invasive_Tumor
1434,C_1435,Invasive_Tumor
1435,C_1436,Invasive_Tumor
1436,C_1437,Stromal
1437,C_1438,Prolif_Invasive_Tumor
1438,C_1439,Invasive_Tumor
1439,C_1440,Invasive_Tumor
1440,C_1441,Invasive_Tumor
1441,C_1442,Invasive_Tumor
1442,C_1443,Invasive_Tumor
1443,C_1444,Prolif_Invasive_Tumor
1444,C_1445,Invasive_Tumor
1445,C_1446,Invasive_Tumor
1446,C_1447,Invasive_Tumor
1447,C_1448,Stromal
1448,C_1449,Invasive_Tumor
1449,C_1450,Invasive_Tumor
1450,C_1451,Invasive_Tumor
1451,C_1452,Invasive_Tumor
1452,C_1453,Stromal
1453,C_1454,Prolif_Invasive_Tumor
1454,C_1455,Invasive_Tumor
1455,C_1456,Stromal
1456,C_1457,Invasive_Tumor
1457,C_1458,Stromal
1458,C_1459,Prolif_Invasive_Tumor
1459,C_1460,Invasive_Tumor
1460,C_1461,Invasive_Tumor
1461,C_1462,Invasive_Tumor
1462,C_1463,Stromal
1463,C_1464,Invasive_Tumor
1464,C_1465,Invasive_Tumor
1465,C_1466,Invasive_Tumor
1466,C_1467,Invasive_Tumor
1467,C_1468,Prolif_Invasive_Tumor
1468,C_1469,Invasive_Tumor
1469,C_1470,Invasive_Tumor
1470,C_1471,Stromal
1471,C_1472,Invasive_Tumor
1472,C_1473,Invasive_Tumor
1473,C_1474,Invasive_Tumor
1474,C_1475,Stromal
1475,C_1476,Invasive_Tumor
1476,C_1477,Invasive_Tumor
1477,C_1478,Invasive_Tumor
1478,C_1479,Endothelial
1479,C_1480,Endothelial
1480,C_1481,Invasive_Tumor
1481,C_1482,Invasive_Tumor
1482,C_1483,Invasive_Tumor
1483,C_1484,Invasive_Tumor
1484,C_1485,Invasive_Tumor
1485,C_1486,Invasive_Tumor
1486,C_1487,Invasive_Tumor
1487,C_1488,Endothelial
1488,C_1489,Invasive_Tumor
1489,C_1490,Invasive_Tumor
1490,C_1491,Invasive_Tumor
1491,C_1492,Invasive_Tumor
1492,C_1493,Endothelial
1493,C_1494,CD8+_T_Cells
1494,C_1495,CD4+_T_Cells
1495,C_1496,Invasive_Tumor
1496,C_1497,Invasive_Tumor
1497,C_1498,Endothelial
1498,C_1499,Invasive_Tumor
1499,C_1500,Invasive_Tumor
1500,C_1501,Endothelial
1501,C_1502,Invasive_Tumor
1502,C_1503,Invasive_Tumor
1503,C_1504,Invasive_Tumor
1504,C_1505,Invasive_Tumor
1505,C_1506,Invasive_Tumor
1506,C_1507,Invasive_Tumor
1507,C_1508,B_Cells
1508,C_1509,Stromal
1509,C_1510,Invasive_Tumor
1510,C_1511,Invasive_Tumor
1511,C_1512,Invasive_Tumor
1512,C_1513,Prolif_Invasive_Tumor
1513,C_1514,Invasive_Tumor
1514,C_1515,Invasive_Tumor
1515,C_1516,Invasive_Tumor
1516,C_1517,Invasive_Tumor
1517,C_1518,Invasive_Tumor
1518,C_1519,Endothelial
1519,C_1520,Endothelial
1520,C_1521,Invasive_Tumor
1521,C_1522,Endothelial
1522,C_1523,Stromal
1523,C_1524,Invasive_Tumor
1524,C_1525,Invasive_Tumor
1525,C_1526,Invasive_Tumor
1526,C_1527,Endothelial
1527,C_1528,Invasive_Tumor
1528,C_1529,Invasive_Tumor
1529,C_1530,Prolif_Invasive_Tumor
1530,C_1531,Invasive_Tumor
1531,C_1532,Invasive_Tumor
1532,C_1533,Macrophages_1
1533,C_1534,Invasive_Tumor
1534,C_1535,Invasive_Tumor
1535,C_1536,Stromal
1536,C_1537,Stromal
1537,C_1538,Invasive_Tumor
1538,C_1539,Invasive_Tumor
1539,C_1540,Prolif_Invasive_Tumor
1540,C_1541,Invasive_Tumor
1541,C_1542,Stromal
1542,C_1543,Stromal
1543,C_1544,Invasive_Tumor
1544,C_1545,Prolif_Invasive_Tumor
1545,C_1546,Prolif_Invasive_Tumor
1546,C_1547,Endothelial
1547,C_1548,Invasive_Tumor
1548,C_1549,B_Cells
1549,C_1550,B_Cells
1550,C_1551,Invasive_Tumor
1551,C_1552,Invasive_Tumor
1552,C_1553,Invasive_Tumor
1553,C_1554,Invasive_Tumor
1554,C_1555,Macrophages_1
1555,C_1556,CD8+_T_Cells
1556,C_1557,Invasive_Tumor
1557,C_1558,Invasive_Tumor
1558,C_1559,Invasive_Tumor
1559,C_1560,Prolif_Invasive_Tumor
1560,C_1561,Invasive_Tumor
1561,C_1562,Invasive_Tumor
1562,C_1563,Endothelial
1563,C_1564,Invasive_Tumor
1564,C_1565,Invasive_Tumor
1565,C_1566,Invasive_Tumor
1566,C_1567,Invasive_Tumor
1567,C_1568,Invasive_Tumor
1568,C_1569,Stromal
1569,C_1570,Macrophages_1
1570,C_1571,Endothelial
1571,C_1572,Invasive_Tumor
1572,C_1573,Invasive_Tumor
1573,C_1574,T_Cell_&_Tumor_Hybrid
1574,C_1575,Invasive_Tumor
1575,C_1576,Invasive_Tumor
1576,C_1577,Invasive_Tumor
1577,C_1578,Invasive_Tumor
1578,C_1579,Invasive_Tumor
1579,C_1580,Stromal
1580,C_1581,Prolif_Invasive_Tumor
1581,C_1582,Invasive_Tumor
1582,C_1583,Invasive_Tumor
1583,C_1584,Invasive_Tumor
1584,C_1585,Invasive_Tumor
1585,C_1586,Invasive_Tumor
1586,C_1587,Invasive_Tumor
1587,C_1588,Invasive_Tumor
1588,C_1589,Invasive_Tumor
1589,C_1590,Invasive_Tumor
1590,C_1591,Endothelial
1591,C_1592,Invasive_Tumor
1592,C_1593,Invasive_Tumor
1593,C_1594,Prolif_Invasive_Tumor
1594,C_1595,Endothelial
1595,C_1596,Invasive_Tumor
1596,C_1597,Invasive_Tumor
1597,C_1598,Stromal
1598,C_1599,Invasive_Tumor
1599,C_1600,Invasive_Tumor
1600,C_1601,Prolif_Invasive_Tumor
1601,C_1602,Prolif_Invasive_Tumor
1602,C_1603,Invasive_Tumor
1603,C_1604,Invasive_Tumor
1604,C_1605,Stromal
1605,C_1606,Invasive_Tumor
1606,C_1607,Invasive_Tumor
1607,C_1608,Invasive_Tumor
1608,C_1609,Prolif_Invasive_Tumor
1609,C_1610,Endothelial
1610,C_1611,Invasive_Tumor
1611,C_1612,Invasive_Tumor
1612,C_1613,Invasive_Tumor
1613,C_1614,Invasive_Tumor
1614,C_1615,Prolif_Invasive_Tumor
1615,C_1616,Invasive_Tumor
1616,C_1617,Invasive_Tumor
1617,C_1618,Invasive_Tumor
1618,C_1619,Macrophages_1
1619,C_1620,Prolif_Invasive_Tumor
1620,C_1621,Stromal
1621,C_1622,Invasive_Tumor
1622,C_1623,Invasive_Tumor
1623,C_1624,Invasive_Tumor
1624,C_1625,Invasive_Tumor
1625,C_1626,Invasive_Tumor
1626,C_1627,Invasive_Tumor
1627,C_1628,Prolif_Invasive_Tumor
1628,C_1629,Stromal
1629,C_1630,T_Cell_&_Tumor_Hybrid
1630,C_1631,Invasive_Tumor
1631,C_1632,Invasive_Tumor
1632,C_1633,Invasive_Tumor
1633,C_1634,Invasive_Tumor
1634,C_1635,Invasive_Tumor
1635,C_1636,Endothelial
1636,C_1637,Invasive_Tumor
1637,C_1638,Invasive_Tumor
1638,C_1639,Invasive_Tumor
1639,C_1640,Stromal
1640,C_1641,Invasive_Tumor
1641,C_1642,Endothelial
1642,C_1643,Invasive_Tumor
1643,C_1644,Prolif_Invasive_Tumor
1644,C_1645,B_Cells
1645,C_1646,Prolif_Invasive_Tumor
1646,C_1647,Stromal
1647,C_1648,Macrophages_1
1648,C_1649,Invasive_Tumor
1649,C_1650,Prolif_Invasive_Tumor
1650,C_1651,Stromal
1651,C_1652,Stromal
1652,C_1653,Stromal
1653,C_1654,Invasive_Tumor
1654,C_1655,Endothelial
1655,C_1656,Prolif_Invasive_Tumor
1656,C_1657,CD8+_T_Cells
1657,C_1658,Invasive_Tumor
1658,C_1659,Macrophages_1
1659,C_1660,Macrophages_1
1660,C_1661,Invasive_Tumor
1661,C_1662,Invasive_Tumor
1662,C_1663,Endothelial
1663,C_1664,Prolif_Invasive_Tumor
1664,C_1665,Stromal
1665,C_1666,Invasive_Tumor
1666,C_1667,Macrophages_1
1667,C_1668,Invasive_Tumor
1668,C_1669,Invasive_Tumor
1669,C_1670,Endothelial
1670,C_1671,Stromal
1671,C_1672,Invasive_Tumor
1672,C_1673,Invasive_Tumor
1673,C_1674,Stromal
1674,C_1675,Endothelial
1675,C_1676,Invasive_Tumor
1676,C_1677,Invasive_Tumor
1677,C_1678,Invasive_Tumor
1678,C_1679,Endothelial
1679,C_1680,Invasive_Tumor
1680,C_1681,Invasive_Tumor
1681,C_1682,Stromal
1682,C_1683,Invasive_Tumor
1683,C_1684,Invasive_Tumor
1684,C_1685,Invasive_Tumor
1685,C_1686,Endothelial
1686,C_1687,Invasive_Tumor
1687,C_1688,Invasive_Tumor
1688,C_1689,Invasive_Tumor
1689,C_1690,Invasive_Tumor
1690,C_1691,Invasive_Tumor
1691,C_1692,Invasive_Tumor
1692,C_1693,Stromal
1693,C_1694,Invasive_Tumor
1694,C_1695,Stromal
1695,C_1696,Stromal
1696,C_1697,Endothelial
1697,C_1698,Invasive_Tumor
1698,C_1699,Invasive_Tumor
1699,C_1700,Prolif_Invasive_Tumor
1700,C_1701,Stromal
1701,C_1702,Invasive_Tumor
1702,C_1703,Invasive_Tumor
1703,C_1704,CD8+_T_Cells
1704,C_1705,Macrophages_1
1705,C_1706,Invasive_Tumor
1706,C_1707,Invasive_Tumor
